numero_de_cliente,Predicted
14946430,0
46052249,0
18029419,0
16123823,0
21418161,0
38829159,0
60440844,0
38747179,0
31057274,0
13763617,0
13602686,0
4820015,0
38430931,0
36888161,0
6453718,0
12429097,0
4931378,0
17493853,0
20142831,0
25870859,0
21499877,0
49643024,0
47412364,0
18199156,0
14947639,0
20826128,0
37258504,0
7957410,0
20097046,0
23920647,0
38088450,0
51500255,0
5575112,0
43086526,0
4907511,0
12766510,0
31077220,0
55959503,0
30987072,0
37442740,0
13875926,0
46554847,0
37844380,0
33108831,0
14413327,0
23525862,0
13382089,0
30161254,0
37986468,0
20694526,0
6089627,0
7846427,0
28621540,0
31950730,0
38164659,0
33956191,0
29260839,0
20975903,0
13935173,0
6542933,0
31793833,0
36325495,0
36720469,0
59800861,0
18386602,0
13770629,0
46033299,0
31471398,0
27483844,0
42587852,0
7977259,0
18214170,0
6459873,0
27686100,0
15765631,0
7122205,0
30512858,0
31403367,0
21007476,0
15596818,0
44512605,0
26867413,0
30398918,0
25467413,0
25537533,0
5818605,0
16821382,0
45980552,0
5151205,0
32687993,0
4823587,0
19887146,0
5282624,0
24499538,0
32366843,0
33707279,0
31788200,0
28026513,0
57063591,0
18538191,0
17349776,0
51686444,0
5207889,0
19709009,0
41975018,0
27176716,0
4618972,0
45345026,0
47130617,0
29070342,0
6573435,0
26511339,0
16312473,0
28458357,0
46262136,0
7280589,0
50804313,0
28581523,0
9208814,0
14251852,0
18187576,0
20127362,0
23451535,0
18737126,0
51071301,0
39957629,0
22080877,0
20017611,0
5161600,0
32817989,0
7490818,0
36131294,0
43200145,0
43823267,0
27064859,0
39062674,0
50368929,0
55687291,0
20935402,0
24836336,0
47410404,0
50602083,0
5386563,0
25580026,0
32300430,0
4679504,0
33032613,0
22538625,0
5146935,0
40851688,0
13455622,0
56511849,0
6337395,0
40307772,0
27038938,0
19746463,0
59558449,0
19488972,0
57930121,0
31127070,0
29012527,0
9083131,0
13835795,0
6209299,0
17348532,0
27542771,0
31829242,0
22526398,0
5024972,0
31485551,0
4910326,0
21176842,0
35730795,0
36257596,0
19320595,0
45432253,0
20826247,0
24482621,0
42237102,0
44294082,0
47699738,0
60672766,0
24282429,0
24155386,0
25305681,0
44324037,0
14385586,0
22083999,0
14196679,0
5601423,0
42147325,0
15473394,0
5086290,0
15986661,0
26124556,0
18409530,0
37548699,0
42525183,0
51132418,0
31573186,0
37165469,0
39535421,0
8244913,0
6942418,0
20654213,0
26386162,0
12563466,0
5616638,0
13505642,0
30589145,0
37422831,0
28646497,0
32818520,0
21209078,0
36840132,0
13341817,0
35336047,0
29646293,0
25836553,0
6730710,0
12589720,0
8264903,0
40845829,0
47073078,0
7509215,0
19314491,0
38091114,0
31682517,0
19478447,0
46256057,0
35017257,0
37279521,0
37028782,0
30148474,0
50251902,0
56893957,0
39103891,0
5778446,0
56626300,0
38333400,0
14513556,0
14985703,0
19502807,0
6215774,0
12471081,0
15680774,0
14610154,0
19293241,0
7896049,0
33248274,0
38276503,0
20163107,0
22931717,0
23431165,0
47592553,0
44419683,0
6507880,0
27851115,0
26465594,0
22062574,0
8357797,0
34001373,0
32657865,0
37404739,0
42881700,0
20369808,0
46132674,0
25294421,0
37994994,0
52236041,0
7748576,0
36103146,0
17980319,0
6120703,0
36302075,0
28027409,0
48254141,0
24320317,0
25785220,0
53568924,0
7831439,0
46187259,0
30572403,0
5166674,0
41658173,0
7249324,0
47655869,0
5118498,0
8160684,0
45459069,0
5509840,0
18892980,0
24165773,0
21109440,0
8171491,0
51556307,0
33594553,0
31869432,0
40693412,0
23867827,0
20027673,0
30817708,0
14132993,0
50408328,0
5940442,0
41793189,0
36924063,0
28721405,0
32276586,0
31268750,0
14977915,0
22050739,0
7882207,0
28703106,0
22127426,0
11786487,0
32223986,0
13243178,0
8136029,0
13015349,0
16603365,0
21600411,0
8018474,0
28281900,0
53185292,0
41002428,0
7820233,0
15921398,0
35132111,0
25253888,0
5006211,0
45811647,0
18111057,0
29531528,0
33788782,0
33342371,0
44506740,0
29177414,0
8542381,0
42890930,0
41108052,0
15935582,0
6797327,0
34160504,0
30529276,0
14270183,0
32653149,0
41158264,0
9004026,0
30784979,0
18029548,0
15659408,0
24744193,0
21764349,0
24725315,0
28411509,0
45596850,0
18917959,0
21886918,0
18415559,0
17296850,0
49974854,0
33356957,0
19337666,0
33282703,0
41278646,0
8846556,0
47483929,0
13865731,0
24240307,0
27377743,0
35297660,0
36449151,0
31276167,0
16497645,0
46611660,0
51562631,0
50535186,0
28029734,0
32778204,0
14869470,0
25199485,0
14097245,0
34054674,0
17354881,0
30253821,0
32230577,0
19275742,0
41008287,0
20653846,0
21045141,0
28785836,0
9140082,0
13375354,0
14287251,0
19650949,0
7476882,0
56659076,0
24241865,0
35291983,0
25344957,0
25081289,0
20697435,0
57209838,0
4832189,0
8716865,0
8828747,0
4624931,0
19632932,0
43929337,0
21409810,0
42713339,0
52072521,0
36073505,0
12625729,0
15371387,0
39556155,0
56309496,0
24722833,0
22696977,0
51342798,0
4931121,0
17679970,0
13024758,0
36345114,0
5160435,0
8966204,0
32641629,0
21085102,0
26986492,0
17445441,0
7155246,0
34641196,0
25430678,0
27127930,0
46998164,0
30079959,0
33092972,0
43176793,0
4649750,0
5545720,0
56850079,0
23706440,0
8308540,0
14872995,0
23887396,0
40127620,0
20555282,0
4727197,0
16453084,0
14195705,0
56443657,0
6941636,0
36269339,0
15049741,0
24582059,0
24920795,0
17865503,0
43990921,0
6681201,0
53573690,0
30526832,0
8030553,0
32841953,0
51225579,0
37641901,0
7767093,0
15181160,0
47617906,0
23027420,0
5628827,0
16682062,0
25606095,0
24810465,0
29682239,0
22205651,0
37312006,0
21262954,0
53440738,0
13494420,0
30978775,0
24997638,0
26232086,0
19267775,0
43820226,0
20572733,0
42717766,0
19757989,0
28923614,0
5681876,0
31579831,0
38780797,0
23670105,0
19610253,0
29290772,0
13564361,0
40104809,0
18559258,0
19535543,0
35840568,0
47296144,0
42856426,0
39573965,0
31054186,0
41336276,0
51894848,0
39443070,0
24247614,0
22911825,0
34684472,0
14765725,0
23849298,0
29837918,0
51162841,0
8894324,0
9054282,0
26920692,0
33709384,0
47027682,0
20658784,0
21846775,0
19744663,0
28598811,0
33810364,0
24819349,0
38163943,0
21999092,0
39209864,0
24474805,0
35814779,0
22109324,0
5689372,0
15266137,0
21414507,0
50467428,0
47087771,0
37650041,0
18215907,0
29213438,0
36105445,0
9060402,0
13599654,0
13475809,0
28472202,0
45820852,0
7029965,0
24462414,0
57870628,0
34177111,0
46858643,0
8663713,0
40208937,0
6045698,0
30702773,0
6056995,0
29532096,0
47890810,0
31439533,0
18892060,0
29684241,0
19774442,0
6332836,0
24675807,0
26578817,0
26355717,0
38220645,0
5555751,0
30028493,0
46947107,0
22838469,0
53722627,0
7114785,0
23588429,0
8166229,0
22396308,0
30016681,0
36008640,0
5259530,0
41308589,0
14135823,0
27488550,0
37394453,0
24027442,0
18911691,0
6915077,0
15289699,0
6920757,0
7448029,0
24348877,0
5269800,0
35115699,0
60651312,0
22897841,0
32323650,0
41879740,0
8890174,0
40134255,0
23578361,0
25047539,0
5245380,0
34838083,0
5684873,0
19161957,0
5272687,0
42013063,0
15058585,0
43724125,0
32802466,0
12442467,0
30749932,0
27764545,0
56821245,0
53690095,0
19942897,0
15074126,0
24551051,0
24987048,0
40662102,0
33401024,0
23628513,0
22395133,0
18631229,0
46031986,0
24091700,0
23898338,0
20300436,0
10816577,0
44721339,0
21116668,0
20771508,0
36814465,0
32219836,0
19792129,0
19879641,0
31111149,0
28429149,0
4823031,0
5746964,0
14464930,0
15990346,0
25741658,0
32188778,0
51743282,0
20770842,0
17553009,0
28046626,0
44405206,0
32094075,0
22290556,0
30284401,0
21805428,0
13242848,0
14679071,0
36649554,0
8326585,0
8453524,0
18425693,0
60056011,0
25312372,0
47313822,0
18431587,0
6107154,0
13498705,0
23085856,0
29354097,0
34589181,0
52255204,0
35786272,0
6203648,0
27407997,0
20169610,0
30930046,0
31471851,0
22899673,0
46922649,0
14938736,0
5664302,0
19329200,0
23779561,0
36047628,0
21492821,0
33148544,0
8165013,0
47614931,0
5731400,0
6451227,0
5274578,0
8187397,0
60154940,0
6002102,0
14530002,0
38170449,0
13436543,0
20401221,0
50183154,0
37860782,0
50668323,0
18310909,0
21513203,0
47366315,0
8730044,0
8599872,0
28541647,0
5048757,0
5853564,0
47619128,0
13653005,0
20283022,0
38457122,0
25084773,0
19356792,0
43065870,0
45055293,0
12754047,0
6744008,0
32693654,0
39899346,0
29091498,0
19483772,0
13832358,0
20217070,0
32578178,0
37761872,0
19013551,0
29493084,0
4970020,0
26026041,0
52658667,0
56080181,0
43999350,0
14258644,0
45873540,0
8824986,0
28068334,0
31018839,0
23195002,0
23400091,0
44564488,0
43514031,0
44263316,0
7915649,0
17594362,0
15297883,0
37854606,0
23374619,0
31031139,0
50979404,0
34454215,0
8326774,0
22086830,0
42078860,0
5454943,0
32612786,0
14124206,0
21466799,0
31714435,0
13572212,0
13355037,0
11760396,0
23884481,0
20968734,0
22201800,0
21498199,0
19645690,0
41297364,0
25074469,0
40643203,0
33139788,0
22731048,0
20268197,0
13403883,0
4690562,0
22874782,0
7410456,0
17243132,0
18605113,0
37337641,0
13920926,0
14016833,0
37001679,0
8368177,0
35530132,0
55906954,0
28792091,0
44574218,0
6251139,0
6555421,0
43109896,0
22554079,0
33895370,0
31292673,0
25232595,0
24183705,0
24792567,0
18564417,0
38167936,0
28683571,0
18375129,0
35211546,0
12752213,0
8073291,0
23832233,0
38338094,0
14712673,0
18721565,0
12841195,0
44611864,0
24057479,0
38914849,0
5247784,0
14075156,0
13780663,0
42791424,0
14066199,0
7523500,0
15181405,0
28555558,0
14960470,0
21713694,0
36687781,0
5460319,0
32387104,0
9187887,0
7813525,0
42331850,0
20054879,0
31164528,0
45422834,0
8456616,0
33498624,0
28393423,0
5907044,0
17697381,0
21584656,0
31618422,0
15885442,0
7337810,0
34520276,0
7744121,0
14339286,0
20562033,0
28985510,0
51027904,0
46784602,0
25339525,0
13770660,0
14283409,0
15753888,0
40679629,0
6221542,0
34096199,0
41295253,0
5662213,0
21872598,0
53576115,0
45531882,0
7219482,0
44655375,0
14357680,0
15916290,0
26596269,0
17101556,0
8619982,0
13168734,0
35492200,0
46584793,0
21715981,0
8717098,0
8152802,0
26241520,0
41558741,0
30956696,0
32511759,0
32871267,0
36298839,0
7551278,0
7791204,0
5345581,0
18896379,0
23837508,0
5557077,0
4847218,0
19703894,0
27219134,0
5096362,0
19779189,0
38584706,0
33779335,0
56551926,0
14464007,0
32103949,0
30361226,0
23577915,0
5874560,0
44529174,0
7282317,0
29608723,0
23171270,0
22346520,0
8593781,0
25695794,0
23094493,0
27040141,0
43957244,0
19703476,0
30082532,0
38789795,0
34584789,0
21628217,0
51654325,0
41368593,0
39268184,0
42943744,0
40687813,0
8995748,0
26229526,0
27474988,0
56768822,0
8961743,0
13793318,0
19746315,0
8785610,0
36687275,0
8957904,0
29711048,0
47822735,0
44603988,0
25598615,0
22020426,0
31428497,0
19166644,0
30955090,0
27305496,0
5226660,0
18750333,0
33962370,0
7238064,0
43135620,0
24621919,0
18156952,0
24118636,0
51744777,0
8276678,0
8489675,0
14276513,0
34022120,0
37808248,0
9187058,0
37188883,0
32056790,0
47905600,0
41553328,0
15008495,0
31538924,0
19987841,0
7052402,0
39067267,0
8314465,0
18804604,0
5010383,0
7176238,0
5712152,0
35414531,0
32444969,0
21747415,0
19041719,0
29558957,0
28471589,0
26444703,0
5500010,0
35765864,0
41814834,0
8078962,0
18269097,0
22966787,0
19511550,0
56656780,0
23576444,0
32247334,0
26359330,0
4764324,0
8483483,0
8786015,0
28251574,0
40860419,0
40142229,0
17636682,0
29359598,0
35927845,0
5519999,0
17548847,0
26838768,0
20625282,0
44113500,0
32300352,0
7437527,0
44272069,0
47838373,0
39860098,0
39333759,0
42887814,0
28053308,0
17628476,0
5509560,0
18057206,0
5194034,0
50871663,0
43041479,0
40359944,0
18118587,0
42442713,0
34250913,0
22195586,0
16510459,0
27235875,0
27883499,0
20597241,0
44342802,0
25412203,0
41058163,0
24223867,0
40666655,0
57104388,0
31824548,0
14040388,0
45410136,0
17921386,0
34717691,0
24993378,0
38269293,0
32261154,0
44209655,0
18460973,0
46314446,0
31196145,0
14977585,0
14879787,0
16061749,0
6553241,0
6846006,0
6109413,0
19686509,0
6029751,0
47615955,0
32246696,0
8343553,0
57250101,0
30100681,0
56550707,0
24845362,0
52105278,0
34207829,0
18716149,0
55861288,0
8358831,0
4826490,0
58561223,0
5953244,0
22410810,0
36715106,0
34095140,0
27658404,0
24215265,0
50136021,0
27471944,0
16164749,0
8970945,0
22992545,0
35542981,0
42902479,0
29354150,0
5962028,0
19480898,0
14693415,0
13862916,0
10933718,0
32679837,0
33108244,0
12852395,0
9063304,0
14596180,0
35768893,0
20336422,0
60192872,0
7386718,0
36681573,0
37249456,0
4761647,0
43754796,0
34278700,0
41152593,0
19326278,0
56864505,0
21217913,0
4890773,0
45449487,0
43719981,0
19561527,0
41142166,0
52230156,0
6046559,0
16106359,0
42543536,0
47590313,0
30388353,0
49998699,0
39155373,0
5937068,0
47791652,0
46820579,0
6621564,0
16355582,0
41598033,0
6779332,0
13121337,0
8789725,0
19597328,0
23993604,0
53818766,0
41397926,0
26290441,0
5378364,0
6401832,0
18680213,0
38535731,0
16459911,0
18232966,0
7671277,0
7736717,0
12402132,0
21269551,0
6477758,0
18747791,0
22204313,0
7226010,0
8304465,0
18316975,0
13842675,0
24483083,0
43954039,0
45468438,0
29772274,0
35054589,0
31964339,0
15587575,0
27551263,0
35390428,0
7388267,0
55395006,0
21326206,0
26756144,0
15099171,0
8376420,0
44711710,0
14827542,0
18036450,0
6916230,0
26463621,0
29334814,0
37853648,0
34391201,0
21064411,0
9060345,0
15351042,0
39292283,0
44162930,0
22242581,0
5237589,0
6198445,0
42185033,0
15493799,0
15598822,0
8301974,0
27781177,0
37302710,0
39151282,0
50267962,0
44176018,0
31712063,0
14790622,0
39507237,0
6381471,0
13113295,0
30761939,0
59526376,0
17612495,0
21481844,0
5081421,0
31810304,0
18077357,0
49887798,0
8178949,0
22516725,0
14664412,0
13233913,0
18559158,0
6659439,0
45934672,0
15350602,0
25241956,0
28369798,0
37728590,0
20941817,0
22785925,0
18255903,0
7450719,0
47666425,0
22359646,0
13811947,0
18368538,0
47583329,0
25071374,0
8072210,0
42435010,0
49445948,0
41767525,0
15004631,0
16056867,0
44946537,0
14300782,0
14674801,0
39307903,0
45866682,0
29200435,0
56660823,0
14756018,0
30651119,0
56648794,0
56403640,0
4648597,0
12801272,0
20590449,0
28184083,0
43139057,0
7116186,0
41560309,0
44905571,0
29567417,0
40061304,0
7310381,0
16536305,0
6350329,0
20035056,0
46085603,0
29043007,0
27627936,0
30433262,0
28593156,0
8628527,0
20931685,0
35855485,0
7006278,0
6488028,0
35153920,0
30400649,0
36866342,0
7976496,0
31534629,0
16087029,0
18732775,0
6601298,0
37394394,0
27265833,0
23107656,0
27358689,0
21391262,0
34122777,0
7467121,0
40813483,0
27116479,0
27392270,0
44525033,0
21643407,0
5754378,0
13250510,0
33856628,0
20567933,0
43676916,0
18783213,0
13910926,0
28796989,0
22680776,0
37472770,0
34833072,0
18227280,0
33925677,0
16597349,0
43841891,0
13868898,0
44207418,0
16109363,0
6247401,0
34668073,0
36856597,0
26288584,0
27825524,0
32540618,0
7915568,0
18763213,0
19377323,0
20369092,0
20854088,0
43327879,0
43609629,0
20032172,0
6511398,0
18921126,0
37107893,0
5924681,0
20530510,0
47107180,0
6874708,0
24607685,0
13495008,0
41333637,0
15013339,0
20347855,0
56768649,0
48126555,0
49796836,0
15541931,0
27957612,0
19404610,0
8881365,0
27515012,0
30950667,0
23837426,0
7395596,0
34205046,0
29028823,0
31674465,0
49562658,0
29288567,0
19459510,0
6124169,0
33505643,0
19293948,0
20673685,0
18962258,0
31034296,0
34135375,0
5386573,0
31649049,0
44520164,0
31440636,0
15903849,0
44595144,0
7911678,0
31954883,0
18680568,0
36564241,0
46297567,0
14380400,0
35145846,0
41365986,0
56837729,0
39316197,0
36513410,0
44017235,0
6193214,0
14975238,0
6964004,0
33754460,0
47110275,0
24247790,0
43610242,0
56669268,0
31856476,0
20943281,0
18151131,0
4732694,0
26282229,0
19562585,0
15469841,0
13654924,0
51374896,0
25905511,0
21401878,0
36891092,0
6672420,0
5307904,0
24884384,0
30120256,0
30699996,0
7430568,0
37777348,0
34276190,0
37873424,0
30078262,0
46875906,0
13150004,0
19787863,0
7479800,0
27571941,0
6335808,0
26896297,0
57092676,0
6451287,0
30876243,0
34051010,0
27813790,0
18286612,0
31852288,0
6618215,0
32395369,0
47477395,0
43226798,0
5200028,0
21884147,0
24666253,0
37373399,0
5146068,0
19218835,0
31419644,0
33513003,0
6512237,0
52277158,0
5454023,0
18505040,0
20471134,0
18809941,0
39725776,0
25269631,0
46251030,0
36247009,0
39769714,0
8107487,0
29185626,0
16818206,0
30659259,0
39707476,0
13174537,0
43678264,0
29352331,0
36092493,0
26182904,0
35737153,0
20941518,0
25327260,0
50657799,0
18214503,0
23818532,0
26739007,0
5297279,0
38867829,0
37845209,0
22884304,0
50968955,0
19323730,0
38179129,0
24633895,0
14775983,0
22850834,0
4915315,0
12978809,0
14505121,0
22401288,0
36222068,0
18687828,0
7972701,0
13570569,0
43158883,0
7871067,0
51008743,0
19001233,0
31417596,0
54657574,0
33069052,0
26568563,0
36413466,0
32695489,0
44662999,0
5720977,0
36612577,0
24782857,0
20046152,0
21992271,0
25261953,0
19354716,0
45641976,0
19664929,0
15087830,0
5527165,0
37034440,0
21317225,0
39690644,0
8719256,0
17532614,0
46354156,0
4989095,0
18240399,0
49240859,0
30968517,0
46139554,0
13594709,0
43821414,0
39896474,0
13270987,0
38576465,0
50041566,0
24025497,0
8169914,0
32901521,0
23999287,0
6874409,0
7117628,0
35165864,0
6702621,0
6526559,0
19749253,0
34541111,0
47361480,0
12029662,0
20987976,0
32448641,0
29115933,0
4878461,0
20865310,0
14334982,0
57166745,0
46910941,0
8257052,0
34539563,0
45890910,0
5842808,0
4609538,0
8731964,0
46472758,0
38593486,0
7365999,0
26226431,0
13572709,0
41529826,0
6740411,0
19678611,0
5819286,0
50350991,0
13028773,0
28658372,0
39268778,0
50542364,0
44024078,0
25815043,0
20849724,0
5502190,0
6302102,0
58035125,0
15715856,0
29181391,0
6483246,0
19625147,0
13964691,0
37500272,0
5266423,0
19044562,0
18247433,0
14523191,0
19150738,0
36258670,0
30721359,0
23013188,0
15070014,0
37347955,0
46707362,0
46621019,0
56265400,0
18115891,0
43375037,0
5499783,0
51795882,0
51454821,0
35174642,0
37483939,0
30587772,0
30164144,0
39096609,0
34063533,0
38167100,0
8708066,0
19031182,0
18257159,0
27646161,0
37037399,0
20203816,0
6982684,0
19167722,0
27380998,0
6292822,0
28394058,0
41372649,0
37838590,0
19499885,0
51823116,0
31529455,0
46229897,0
20662730,0
51505897,0
40803983,0
18426783,0
8091236,0
56971332,0
35059901,0
46920312,0
36850424,0
5712852,0
6731052,0
26320226,0
59534567,0
4763187,0
44365723,0
57131057,0
14178901,0
27607573,0
15040385,0
23728975,0
31257494,0
30086119,0
36795993,0
23354673,0
37087237,0
21086720,0
31324491,0
6017358,0
22577233,0
14364594,0
44119749,0
22593010,0
14441833,0
44575386,0
51954438,0
13782862,0
29305936,0
21726285,0
19159409,0
21329455,0
43994823,0
25296325,0
15663065,0
26234618,0
35481132,0
21155115,0
13206892,0
47543516,0
12873893,0
16692926,0
15440998,0
35591318,0
29485045,0
27129347,0
25113098,0
29052733,0
37659057,0
51329839,0
26108219,0
39509945,0
5667868,0
47524145,0
23902199,0
8779050,0
23510417,0
42913720,0
28932665,0
15221841,0
51141635,0
21154930,0
8048828,0
27581548,0
21476657,0
22519499,0
15960407,0
16954548,0
8168698,0
30474939,0
23889950,0
57119841,0
39923841,0
18649928,0
16067124,0
13865863,0
39386748,0
36039912,0
31254811,0
32369850,0
18681645,0
44331062,0
33045242,0
8758696,0
42464635,0
5551572,0
38999911,0
22575401,0
38163085,0
15574594,0
6649207,0
26192109,0
50732782,0
25039132,0
46949661,0
4805259,0
24512824,0
4772734,0
9122919,0
4894521,0
40529791,0
5268945,0
52096340,0
21723313,0
31808281,0
13681226,0
32655983,0
21488935,0
31922597,0
36828200,0
8750625,0
36913284,0
46908311,0
20104221,0
5360303,0
25863772,0
15813038,0
19472943,0
16074513,0
45489951,0
39848851,0
21403433,0
7086401,0
20005459,0
17051306,0
34584371,0
12639687,0
15914845,0
36899634,0
13570155,0
19255444,0
12754638,0
29142102,0
29796546,0
31965514,0
31172875,0
36259330,0
14270186,0
30632295,0
20028638,0
28623403,0
43030191,0
5476906,0
35922272,0
5658795,0
30499515,0
43115721,0
18203269,0
29815650,0
19259664,0
20823109,0
30720263,0
56725807,0
12797408,0
49210618,0
5132732,0
13886268,0
20910806,0
13228114,0
26116331,0
37466198,0
6499790,0
7632752,0
9113991,0
18498823,0
27691371,0
23553105,0
8875104,0
26494971,0
15225676,0
18464401,0
37152463,0
52093202,0
51830015,0
26598314,0
32295749,0
23996362,0
9051586,0
45975305,0
37878777,0
14833222,0
29178831,0
13557836,0
37786091,0
13418768,0
21207187,0
40763457,0
25885144,0
39551785,0
32958666,0
28423190,0
21644217,0
24515919,0
15755566,0
26541567,0
29649011,0
14440118,0
7288989,0
27008040,0
37820777,0
17794494,0
40599657,0
7171978,0
45952221,0
31344466,0
23266140,0
12091683,0
13781424,0
51381870,0
8586866,0
31564741,0
4783494,0
21988988,0
25030188,0
40962087,0
5528133,0
19238461,0
37971058,0
5164164,0
53503422,0
37393081,0
15700908,0
6869854,0
32113989,0
27698478,0
13791417,0
58494231,0
57250814,0
37483568,0
30518695,0
47430667,0
32021554,0
23799984,0
45133723,0
8345171,0
5449618,0
7200139,0
51336584,0
7143408,0
50952069,0
49914740,0
8107255,0
32956907,0
43876225,0
23187779,0
26125818,0
30789755,0
14793070,0
7087205,0
6511882,0
18055721,0
31679378,0
41682096,0
43266992,0
21649435,0
29409904,0
35791098,0
15551372,0
15656449,0
25435830,0
29621613,0
18416341,0
29662573,0
10280788,0
39921670,0
5150567,0
21499503,0
15695624,0
37338524,0
59722286,0
31104957,0
14459272,0
42275719,0
20294030,0
28960261,0
14473095,0
47529303,0
25905115,0
33648227,0
23991914,0
33393748,0
36735401,0
8584994,0
13479224,0
18224669,0
17486429,0
28292635,0
25150222,0
28554552,0
33272615,0
27390586,0
58552203,0
44366024,0
39868894,0
13660582,0
7381867,0
37445416,0
57912434,0
34768594,0
36417110,0
21990119,0
50920769,0
12404636,0
45284478,0
34440423,0
7525997,0
32538070,0
49182510,0
7037364,0
23793805,0
29348750,0
30123426,0
30185629,0
23418947,0
38359240,0
29779563,0
5712208,0
41159090,0
28556444,0
30410256,0
7153870,0
13850966,0
21045624,0
4651465,0
41044950,0
7091870,0
20050572,0
45064473,0
48092355,0
22008494,0
24253627,0
19237782,0
33297647,0
7939588,0
41331434,0
33140470,0
8355130,0
22910838,0
31983214,0
13742559,0
14465936,0
39533259,0
14870149,0
29046824,0
30084200,0
26386156,0
23965339,0
24195680,0
7578748,0
36104211,0
18183590,0
20104831,0
21143909,0
50150177,0
22041315,0
34417581,0
14380073,0
21726791,0
15531039,0
26524018,0
21514495,0
24335582,0
53458852,0
20352658,0
15207103,0
39497043,0
7917833,0
19277373,0
36394139,0
19382525,0
23401982,0
5122164,0
42241607,0
28944669,0
22591882,0
15903167,0
16305656,0
7339453,0
26471507,0
43643634,0
42146778,0
18137700,0
38082987,0
28107271,0
56481771,0
29041370,0
26002756,0
6050649,0
51028199,0
12876777,0
33954240,0
28463688,0
12575925,0
36720233,0
14895794,0
12574631,0
21583019,0
15298096,0
25234627,0
13517238,0
37599719,0
25756050,0
19472180,0
8814537,0
8836708,0
20710618,0
22778401,0
17010437,0
14599375,0
7996366,0
41042298,0
32328742,0
18475271,0
28069490,0
37800844,0
18396897,0
16902005,0
19794862,0
4878471,0
30746944,0
35878255,0
7259402,0
5074855,0
47124135,0
19918716,0
21790920,0
27526708,0
18190583,0
24111611,0
43383589,0
25901883,0
24195674,0
15901549,0
5006431,0
25585719,0
31111061,0
31797917,0
22642983,0
26130597,0
4813656,0
29589544,0
43372015,0
7182119,0
38473493,0
30620284,0
23027168,0
21854355,0
50607382,0
27746384,0
12515610,0
21073930,0
34791858,0
21424588,0
34929811,0
15024457,0
44740873,0
24313606,0
7405429,0
34559622,0
15292388,0
31285203,0
22714994,0
23876906,0
29142018,0
24858205,0
25267975,0
31643507,0
32491254,0
30423555,0
29160380,0
30294784,0
32303390,0
28554697,0
40649772,0
41532591,0
14765022,0
14751598,0
13613320,0
28474699,0
44208496,0
46132432,0
59885168,0
6886768,0
43044834,0
16643807,0
6988367,0
31126276,0
5252304,0
19533337,0
49541305,0
35495920,0
33745393,0
30446671,0
25845777,0
19020076,0
8181752,0
41035220,0
12662684,0
46847983,0
50925129,0
39862385,0
36263609,0
12704900,0
20391243,0
13997728,0
20210325,0
5058575,0
31170795,0
50549059,0
6535343,0
33139700,0
25624232,0
8798107,0
33326031,0
19797353,0
16832837,0
25635454,0
47631446,0
29633692,0
20050585,0
38338964,0
50238641,0
19251989,0
22151302,0
8829560,0
5385473,0
21456768,0
16879728,0
35412275,0
14671358,0
43361657,0
46532705,0
18384397,0
21536561,0
12591929,0
25698873,0
25405005,0
6007314,0
8798817,0
25168374,0
18651106,0
20501086,0
19113507,0
35545548,0
29053101,0
23241051,0
14277805,0
24711788,0
7500796,0
24294839,0
7661651,0
5416688,0
50585404,0
31793028,0
5981345,0
29854996,0
36068651,0
33116779,0
15987349,0
14826201,0
39915035,0
60120348,0
24209139,0
25531693,0
31946828,0
19660091,0
6859273,0
22789315,0
22536637,0
46383097,0
43414043,0
36889179,0
23816006,0
19207033,0
4773906,0
22243379,0
12703838,0
5696535,0
6748315,0
29401887,0
59646668,0
8678029,0
46016589,0
13714954,0
30521912,0
12734290,0
21368555,0
23036282,0
5426691,0
6705992,0
25137945,0
32002739,0
38928380,0
23245584,0
29936049,0
29432360,0
50566605,0
23851032,0
40178008,0
20129052,0
51096403,0
37557097,0
7263451,0
24762028,0
53011913,0
42489284,0
23972489,0
27067162,0
44529588,0
55836111,0
25659122,0
26456063,0
34616833,0
12627403,0
22094144,0
16096240,0
15787497,0
4956294,0
22256821,0
25453521,0
46340142,0
15293035,0
50254827,0
20040283,0
6155921,0
27260763,0
34390972,0
5259093,0
33299234,0
5931058,0
39326131,0
39358232,0
56482208,0
26689207,0
22470145,0
41022622,0
5366639,0
13530417,0
46535630,0
42290029,0
23860083,0
32041689,0
19319275,0
43015617,0
29520495,0
28277916,0
6146785,0
33174522,0
15208549,0
44579282,0
5098913,0
4961493,0
6218463,0
47152758,0
6885625,0
40612428,0
8244495,0
29707350,0
23478361,0
33824178,0
21703706,0
5125884,0
27567407,0
26679223,0
18963078,0
23961657,0
24727929,0
27366726,0
30759344,0
25663241,0
7577928,0
33347897,0
51092089,0
6281364,0
20886456,0
25364545,0
12567606,0
7577840,0
20763767,0
18188773,0
25607280,0
7877265,0
8923394,0
26552616,0
5071638,0
18516303,0
19241511,0
5801420,0
50202516,0
42978204,0
53845117,0
19631201,0
51118064,0
6778760,0
14711558,0
8039576,0
47801513,0
8443707,0
5064632,0
23688725,0
30819710,0
38951314,0
8074347,0
6310185,0
41117816,0
29807256,0
22950689,0
18421462,0
4687619,0
22681279,0
25979398,0
23195215,0
7628391,0
25196447,0
15960643,0
18715339,0
19412857,0
14529104,0
33548795,0
40420693,0
19634424,0
15238585,0
37187196,0
21662570,0
32389818,0
7411549,0
46514355,0
21179535,0
